OBJECTID,TARGET_FID,CUT,REGION,PROVINCIA,COMUNA,COD_URBANO_CENSO,URBANO_CENSO,TIPO_EP,NOMBRE_EP,OBSERVACIONES,SUP_TOTAL_M2,USO,ID_TEXT,FUENTE,NOMBRE_MINVU,EXTENSION,Aplicabili,Cierres,Valor_pers,Valor_veh,Bancas_escanos,Pileta_fuente,Bebedero_agua,Juegos_agua,Juegos_infant,Escenario_explan,Maquinas_ejerc,Mesa_juegos,Pergolas_techos,Infraest_deportiva,Cancha_Skatepark,Basureros,Banos,Banos_accesibles,Luminarias,Arenero,Rutas_peatonales,Otros_mobiliarios,Estado_mobiliarios,Limpieza,RtaPeat_conect_calle,RtaPeat_conect_estacionm,RtaPeat_conect_parad,RtaPeat_superf_lisa,RtaPeat_libre_obst,RtaPeat_conect_descan,Zna_descan_escano,RtaPeat_accesible,Zona_juegos_accesib,VentaConsum_drogas,Guardias,Estratos_vegetacion,Estado_vegetacion,Fecha_encuesta,MG,VG,AU,SG,DE,CALIDAD,RANGO_CALIDAD
19985,47506,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, ,INTERIOR CONDOMINIO,701.6,PRIVADO,220110269,RA O FI, ,COMUNAL,Area_Verde_NO_Habilitada,SIN INFORMACI�N,S/I,S/I,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,26-02-2019,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,SIN INFORMACI�N
8266,47507,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"1,362.5",P�BLICO,220110270,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,sede vecinal,No_hay,Regular,No,No,No,No,No,No,No,No,No,No,No,Estrato_medio_arbusto_arboles_20cm_a_1_5,Regular,19-03-2019,62.00,25.00,0.00,80.00,1.67,26.08,RANGO INFERIOR
8267,47508,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"1,164.7",P�BLICO,220110271,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Con_cierre_perim_gratuito,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,No,No,No,Si,Si,Si,Si,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,19-03-2019,99.00,50.00,57.50,100.00,83.33,73.29,RANGO INTERMEDIO
8268,47509,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,971.6,P�BLICO,220110272,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Con_cierre_perim_gratuito,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,Si,No,No,No,Estrato_medio_arbusto_arboles_20cm_a_1_5,Bueno,07-03-2019,100.00,25.00,60.00,100.00,83.33,67.92,RANGO INTERMEDIO
8269,47511,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,619.6,P�BLICO,220110274,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay, ,No_hay,Bueno,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,07-03-2019,97.00,50.00,0.00,100.00,40.00,49.75,RANGO INFERIOR
8270,47512,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"1,247.3",P�BLICO,220110275,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay, ,No_hay,Regular,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_m�s_5m",Regular,07-03-2019,56.00,75.00,0.00,100.00,20.00,41.75,RANGO INFERIOR
8271,47513,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,997.1,P�BLICO,220110276,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,Hay_general_estado_regular,No_hay,Hay_general_estado_regular,Hay_general_estado_regular,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,sede vecinal / area de juegos con cierre,Hay_general_estado_regular,Regular,No,No,No,No,No,No,No,No,No,No,No,Ninguno_anteriores,No_aplica,04-03-2019,29.00,0.00,0.00,50.00,25.00,14.75,RANGO INFERIOR
8272,47514,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,BERNARDO O'HIGGINS, ,"1,791.4",P�BLICO,220110277,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,Hay_general_buen_estado,Hay_general_estado_regular,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_mayoria_mal_estado, ,No_hay,Bueno,Si,No,No,No,Si,Si,No,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,04-03-2019,95.50,50.00,47.50,100.00,63.33,65.92,RANGO INTERMEDIO
8273,47515,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"2,274.3",P�BLICO,220110278,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay, ,No_hay,Regular,Si,No,No,No,Si,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,22-02-2019,80.00,50.00,25.00,50.00,41.67,49.58,RANGO INFERIOR
19986,47516,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, ,INTERIOR CONDOMINIO,859.7,PRIVADO,220110279,RA O FI, ,COMUNAL,Area_Verde_NO_Habilitada,SIN INFORMACI�N,S/I,S/I,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,25-02-2019,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,SIN INFORMACI�N
8274,47517,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,637.4,P�BLICO,220110280,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay, ,No_hay,Regular,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Regular,22-02-2019,47.00,50.00,0.00,50.00,0.00,26.75,RANGO INFERIOR
8275,47518,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,759.4,P�BLICO,220110281,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay, ,No_hay,Regular,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_m�s_5m",Regular,22-02-2019,47.00,50.00,0.00,50.00,0.00,26.75,RANGO INFERIOR
8276,47519,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,VILLA LOS PIMIENTOS, ,871.0,P�BLICO,220110282,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_estado_regular, ,No_hay,Bueno,No,No,No,No,Si,Si,No,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,22-02-2019,98.00,50.00,35.00,100.00,41.67,59.08,RANGO INTERMEDIO
8277,47521,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,546.1,P�BLICO,220110284,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay, ,No_hay,Malo,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_m�s_5m",Regular,22-02-2019,27.00,75.00,0.00,100.00,0.00,30.50,RANGO INFERIOR
8278,47522,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, ,CANCHA DE F�TBOL,"1,878.3",P�BLICO,220110285,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Con_cierre_perim_gratuito,0,0,Hay_general_estado_regular,No_hay,No_hay,No_hay,Hay_general_buen_estado,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,Si,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,11-03-2019,99.14,50.00,70.00,100.00,85.00,76.79,RANGO SUPERIOR
8279,47524,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,731.6,P�BLICO,220110287,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,No_hay,No_hay,No_hay, ,No_hay,Malo,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Malo,19-03-2019,22.50,50.00,0.00,50.00,20.00,24.63,RANGO INFERIOR
8280,47525,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,635.2,P�BLICO,220110288,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_mayoria_mal_estado,No_hay,No_hay,No_hay,Hay_mayoria_mal_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay, ,No_hay,Malo,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_m�s_5m",Regular,19-03-2019,31.50,75.00,0.00,100.00,40.00,39.63,RANGO INFERIOR
8281,47526,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,934.5,P�BLICO,220110289,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Con_cierre_perim_gratuito,0,0,Hay_general_estado_regular,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,cierre perimetral parcial,No_hay,Regular,No,No,No,No,No,No,No,No,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_alto_arbol_m�s_5m",Regular,19-03-2019,56.00,50.00,0.00,100.00,40.00,39.50,RANGO INFERIOR
8282,47638,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"3,457.7",P�BLICO,220110291,RA O FI, ,COMUNAL,Area_Verde_Habilitada,Con_cierre_perim_gratuito,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,Si,No,No,No,Estrato_medio_arbusto_arboles_20cm_a_1_5,Bueno,28-02-2019,100.00,25.00,60.00,100.00,81.67,67.58,RANGO INTERMEDIO
19987,47639,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, , ,"2,796.4",P�BLICO,220110292,RA O FI, ,COMUNAL,Area_Verde_NO_Habilitada,SIN INFORMACI�N,S/I,S/I,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,11-03-2019,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,SIN INFORMACI�N
19988,47649,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA, ,MULTICANCHA,"1,756.0",P�BLICO,220110301,RA O FI, ,COMUNAL,No_visitado,SIN INFORMACI�N,S/I,S/I,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N,SIN INFORMACI�N, ,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,SIN INFORMACI�N
8420,48424,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,21 DE MAYO,PARQUE 21 DE MAYO,"5,783.7",P�BLICO,220110304,MINVU,PARQUE 21 DE MAYO 2DA ETAPA,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,Si,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m,Estrato_alto_arbol_m�s_5m",Bueno,21-02-2019,100.00,75.00,70.00,100.00,63.33,78.92,RANGO SUPERIOR
8421,48425,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,21 DE MAYO,PARQUE 21 DE MAYO,"3,165.3",P�BLICO,220110304,MINVU,PARQUE 21 DE MAYO 2DA ETAPA,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,Hay_mayoria_mal_estado,No_hay,No_hay,No_hay,Hay_general_estado_regular,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,Si,Si,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,21-02-2019,97.25,75.00,70.00,100.00,65.00,78.56,RANGO SUPERIOR
8422,48426,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,21 DE MAYO,PARQUE 21 DE MAYO,"1,075.5",P�BLICO,220110304,MINVU,PARQUE 21 DE MAYO 2DA ETAPA,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,Si,No,No,No,"Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,21-02-2019,100.00,50.00,60.00,100.00,60.00,69.50,RANGO INTERMEDIO
8423,48427,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PLAZA,21 DE MAYO,PARQUE 21 DE MAYO,"4,356.4",P�BLICO,220110304,MINVU,PARQUE 21 DE MAYO 2DA ETAPA,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,Hay_general_buen_estado,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_estado_regular, ,No_hay,Bueno,Si,No,No,No,No,Si,Si,Si,Si,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,21-02-2019,99.14,75.00,75.00,100.00,85.00,84.29,RANGO SUPERIOR
8334,48021,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,PERIURBANO ET 1, ,"3,502.1",P�BLICO,220110308,MINVU,PARQUE PERIURBANO ET 1,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,No,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5",Bueno,12-03-2019,100.00,50.00,42.50,50.00,30.00,53.81,RANGO INTERMEDIO
8335,48022,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,PERIURBANO ET 1, ,"2,038.8",P�BLICO,220110308,MINVU,PARQUE PERIURBANO ET 1,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,No,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5",Bueno,12-03-2019,100.00,50.00,42.50,50.00,30.00,53.81,RANGO INTERMEDIO
8336,48023,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,PERIURBANO ET 1, ,"5,222.9",P�BLICO,220110308,MINVU,PARQUE PERIURBANO ET 1,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,No,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Regular,12-03-2019,82.00,75.00,42.50,50.00,45.00,59.84,RANGO INTERMEDIO
8337,48024,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,PERIURBANO ET 1, ,"5,156.2",P�BLICO,220110308,MINVU,PARQUE PERIURBANO ET 1,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,Si,Si,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5",Bueno,14-03-2019,100.00,50.00,60.00,50.00,60.00,64.50,RANGO INTERMEDIO
8417,48391,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,PERIURBANO ET 1, ,"31,521.0",P�BLICO,220110308,MINVU,PARQUE PERIURBANO ET 1,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,No,Si,Si,Si,No,Si,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,12-03-2019,100.00,75.00,55.00,50.00,66.67,71.13,RANGO SUPERIOR
8338,48025,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,GRANADEROS, ,"1,452.9",P�BLICO,220110312,MINVU,PARQUE GRANADEROS,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,Si,Si,Si,Si,No,Si,No,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,12-03-2019,100.00,75.00,60.00,50.00,48.33,68.13,RANGO SUPERIOR
8339,48026,2201,DE ANTOFAGASTA,EL LOA,CALAMA,22011,CALAMA,PARQUE,GRANADEROS, ,"1,383.0",P�BLICO,220110312,MINVU,PARQUE GRANADEROS,COMUNAL,Area_Verde_Habilitada,Sin_cierre_perimetral,0,0,Hay_general_buen_estado,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,No_hay,Hay_general_buen_estado,No_hay,Hay_general_buen_estado, ,No_hay,Bueno,Si,No,Si,Si,Si,Si,No,Si,Si,No,No,"Estrato_bajo_20cm_aprox,Estrato_medio_arbusto_arboles_20cm_a_1_5,Estrato_medio_alto_Arbusto_alto_arbol_bajo_1_5m_a_5m",Bueno,12-03-2019,100.00,75.00,80.00,50.00,48.33,72.63,RANGO SUPERIOR
